Date,Open,High,Low,Close,Price_Range,Monthly_Change,MA_3,Returns,Cumulative_Returns,Volatility,YearMonth,MA_20,Upper_Band,Lower_Band,Year
2016-11-01,255.0,262.72,219.1,234.28,4.032282340360146,18298.15476972808,246.21666666666667,-0.07892573416108377,18.802568218298546,0.04981954659226358,2016-11,187.201,274.6494367529025,99.75256324709747,2016
2016-12-01,235.4,245.0,218.25,231.26,3.5015509870246166,23069.491156700646,239.68666666666664,-0.012974362520765793,18.560192616372383,0.043770411452060926,2016-12,190.36599999999999,279.4490163741432,101.28298362585676,2016
2017-01-01,231.98,284.31,226.3,279.1,4.275206168850137,41577.800053042956,248.21333333333334,0.18802752184146085,22.39967897271267,0.13840839265006347,2017-01,195.495,292.6664180415754,98.32358195842457,2017
2017-02-01,280.4,294.19,275.61,290.56,3.116838508390381,27657.43830920012,266.97333333333336,0.040239954870651955,23.319422150882815,0.10842818968128111,2017-02,201.59300000000002,306.6455206190749,96.54047938092518,2017
2017-03-01,290.6,311.57,283.6,309.82,3.5493063198163775,30793.098108645387,293.16,0.06418138826528849,24.865168539325833,0.08557302536837957,2017-03,208.79699999999997,322.87070287853874,94.72329712146119,2017
2017-04-01,309.6,330.58,300.2,326.14,3.6381721205572077,29846.967744316953,308.84,0.051335253354914276,26.174959871589074,0.012546719752459985,2017-04,218.209,338.54373154846945,97.87426845153055,2017
2017-05-01,326.0,330.3,275.15,286.38,4.275206168850137,13567.134127691572,307.44666666666666,-0.13000713678727085,22.98394863563402,0.09979768805489382,2017-05,225.23200000000003,344.18998578976533,106.27401421023472,2017
2017-06-01,286.66,306.34,280.21,292.37,3.4764966487448423,26182.47225889555,301.63,0.020700523186900837,23.464686998394857,0.08892188081948901,2017-06,232.25950000000003,349.55152018444176,114.96747981555832,2017
2017-07-01,293.04,372.0,290.78,334.89,4.275206168850137,51205.051686405495,313.57,0.21351358505017143,29.0497592295345,0.16656339476223722,2017-07,242.69250000000002,367.3042361837839,118.08076381621609,2017
2017-08-01,334.125,368.52,308.615,334.89,3.6651745116864456,20777.95015680264,335.16,-0.030320225877902986,28.182182985553766,0.13303342911850372,2017-08,252.9885,377.7217656047343,128.25523439526572,2017
2017-09-01,334.125,373.62875,308.615,334.89,3.873842203029503,24039.20519219855,354.36999999999995,-0.003280328121570073,28.089887640449433,0.13766224005544905,2017-09,263.0195,384.9050645310501,141.13393546894991,2017
2017-10-01,334.125,373.62875,299.0,314.35,4.275206168850137,13422.28079894561,338.5,-0.10742613965438916,25.228731942215088,0.049745715756410396,2017-10,271.8535,380.36298389790466,163.34401610209534,2017
